Event,Timestamp,J19_Fx,J19_Fy,J19_Fz,J19_Resutant
PICKING,1658852985.6987312,30.266543235043578
PICKING,1658852985.7279663,32.06341613289651
PICKING,1658852985.7323337,32.5943666454326
PICKING,1658852985.7367249,36.39040619280004
PICKING,1658852985.7411115,38.503657112476986
PICKING,1658852985.7454991,39.39732605255747
PICKING,1658852985.7498343,39.692566902069714
PICKING,1658852985.7542005,38.662392594285905
PICKING,1658852985.7585614,36.81257096884846
PICKING,1658852985.7629404,35.11440589016387
PICKING,1658852985.7672937,34.46513717502376
PICKING,1658852985.7716277,32.970660017575355
PICKING,1658852985.7759936,31.963396844819073
PICKING,1658852985.78033,30.610425721998897
PICKING,1658852985.7846963,21.400138966877396
PICKING,1658852985.7897308,23.5781636998834
PICKING,1658852985.7940903,25.409276193782116
PICKING,1658852985.7984548,26.192140974826323
PICKING,1658852985.802828,26.392604594562627
PICKING,1658852985.8071945,26.11151281657901
PICKING,1658852985.8115263,26.039388514870726
PICKING,1658852985.8158875,26.268607774190894
PICKING,1658852985.820248,26.663405343352558
PICKING,1658852985.8246117,24.970768188532023
PICKING,1658852985.8289752,23.903150113201345
PICKING,1658852985.8333611,23.58231475714922
PICKING,1658852985.8377326,23.367908288349657
PICKING,1658852985.842072,23.003807774624786
PICKING,1658852985.8464077,22.858621329003217
PICKING,1658852985.8507736,22.79019426682466
PICKING,1658852985.8551474,22.60148792150572
PICKING,1658852985.8594766,22.329114702546427
PICKING,1658852985.863847,15.899912662423334
PICKING,1658852985.8687572,19.07021474647307
PICKING,1658852985.873099,20.359532512649384
PICKING,1658852985.8774645,21.66833722596448
PICKING,1658852985.881831,22.333606183026667
PICKING,1658852985.8862138,22.79717307570446
PICKING,1658852985.8905876,23.074984888669047
PICKING,1658852985.8949468,23.324216914896752
PICKING,1658852985.899322,23.28168387594715
PICKING,1658852985.9036827,23.350563273539997
PICKING,1658852985.9080749,23.301171866602107
PICKING,1658852985.9124665,22.969774959290902
PICKING,1658852985.916867,22.825147522544434
PICKING,1658852985.9212568,22.586997851658808
PICKING,1658852985.925629,22.388221094902214
PICKING,1658852985.9299955,22.287860087606393
PICKING,1658852985.9343622,22.24078719380477
PICKING,1658852985.9387376,22.232362344578696
PICKING,1658852985.9431078,15.897498269515145
PICKING,1658852985.9479508,18.795690718883932
PICKING,1658852985.952315,21.49512213347099
PICKING,1658852985.9566865,23.084492278707177
PICKING,1658852985.961056,23.79037968242996
PICKING,1658852985.965426,23.94536923823958
PICKING,1658852985.9697964,23.986546823371313
PICKING,1658852985.9741561,23.979352165849498
PICKING,1658852985.978521,23.962042802011844
PICKING,1658852985.9828844,23.931039066833872
PICKING,1658852985.9872286,23.88493677628058
PICKING,1658852985.991561,23.824910865717552
PICKING,1658852985.9959252,23.764581135537014
PICKING,1658852986.000293,23.68730654752514
PICKING,1658852986.0046608,23.59577287644376
PICKING,1658852986.0090246,23.50821277137249
PICKING,1658852986.0133874,23.429064072858306
PICKING,1658852986.0177724,23.36053418584752
PICKING,1658852986.0221388,23.299581499318805
PICKING,1658852986.0270448,19.477306403921133
PICKING,1658852986.0313792,21.69564441471679
PICKING,1658852986.0357127,23.41572306126535
PICKING,1658852986.0400784,23.71864360974418
PICKING,1658852986.0444388,23.544769961396174
PICKING,1658852986.0487769,23.39649926654485
PICKING,1658852986.0531569,23.301727924036204
PICKING,1658852986.0575266,23.24102451869255
PICKING,1658852986.061894,23.200509941572935
PICKING,1658852986.066258,23.182437966588257
PICKING,1658852986.0706022,23.192510995230233
PICKING,1658852986.074964,23.190273251479677
PICKING,1658852986.0792885,23.159694016028038
PICKING,1658852986.083629,23.11833500546404
PICKING,1658852986.0879934,23.063443942176875
PICKING,1658852986.0923548,23.000287233265826
PICKING,1658852986.0967171,22.932384017354362
PICKING,1658852986.1010828,22.864803800344127
PICKING,1658852986.1054466,22.802860309599343
PICKING,1658852986.1103425,19.836161745672463
PICKING,1658852986.114725,21.776271153047627
PICKING,1658852986.1190903,22.910994162652575
PICKING,1658852986.1234255,23.19966943454437
PICKING,1658852986.1277583,22.8637512575022
PICKING,1658852986.1321342,22.56581464816624
PICKING,1658852986.1365025,22.352238116773265
PICKING,1658852986.1408648,22.21344575834917
PICKING,1658852986.1452377,22.129587234702914
PICKING,1658852986.1495998,22.087156057792875
PICKING,1658852986.1539702,22.07585237981734
PICKING,1658852986.158335,22.083285118349814
CONROLLED_SLIP,1658852986.162708,18.883030330767383
CONROLLED_SLIP,1658852988.169214,16.800879720969263
CONROLLED_SLIP,1658852988.1736076,15.490977775855274
CONROLLED_SLIP,1658852988.1779814,14.463014028861306
CONROLLED_SLIP,1658852988.1823545,13.6537530669616
CONROLLED_SLIP,1658852988.186735,13.347986236035618
CONROLLED_SLIP,1658852988.191108,13.174260941558133
CONROLLED_SLIP,1658852988.1954532,13.148100788473988
CONROLLED_SLIP,1658852988.1997962,13.555440851489202
CONROLLED_SLIP,1658852988.20417,21.52203997338154
CONROLLED_SLIP,1658852988.208536,16.144935455251478
CONROLLED_SLIP,1658852988.2129185,15.451058130803078
CONROLLED_SLIP,1658852988.217292,15.191157421639444
CONROLLED_SLIP,1658852988.22166,15.275312078645532
CONROLLED_SLIP,1658852988.226032,15.694607780638746
CONROLLED_SLIP,1658852988.2304115,15.760284186714994
CONROLLED_SLIP,1658852988.2347958,15.863416240061802
